"","D01116_test","D01117_test","D01118_test","D01119_test","D01120_test"
"1700056E22Rik",-0.746694809702323,0.089754406896239,0.205929568861499,-0.110739961173889,0.325103222021298
"Marc2",-0.0335392252897163,-0.0556629304426229,-0.169624352812574,0.157193325968626,0.514754607418518
"Mir1981",-0.0596394310413288,-0.142195133450232,-0.180579301477957,0.302716592483298,0.412212704780394
"C130074G19Rik",-0.0702729811053938,-0.187773793243635,-0.44422680228521,0.403835147353215,0.247648258560567
"Flvcr1",-0.324557583394383,0.185874526852197,-0.750095745719525,0.2399918837254,0.467907504796938
"A230020J21Rik",-0.518165196830558,0.164135071674034,-0.942096053297997,0.376481625612908,0.529461828083635
"Atf3",-0.253076865288439,0.0694281285721547,0.0403972161634209,-0.0228821189279976,0.233178577928541
"Nenf",-0.0959204123340006,0.0945388581765596,-0.186240961425855,0.0524560656880806,0.230398559041841
"Ppp2r5a",-0.193439023347409,0.0125559464405388,-0.218459716947731,0.191961402760472,0.333782640379371
"Dtl",-0.044406292473394,-0.0817923959078468,-0.161238694690382,0.0587566550061772,0.289357981533921
"Ints7",-0.0415906544724966,0.0762645996333005,-0.0836430909420999,-0.108837588680587,0.292725651283251
"Nek2",0.0877709575053986,0.149432406880903,-0.309164636097917,-0.210475278576792,0.419200478087386
"1700034H15Rik",-0.0841415885839099,0.177560500742857,-0.231702129513627,-0.254231603557292,0.481476521314684
"Slc30a1",-0.0883335647336377,-0.0458332196291661,-0.215206896364867,0.0158958101088817,0.358966092824033
"Traf5",-0.0826486739639826,0.172279413747723,-0.132681642333321,0.0537554885950126,0.334270083510229
"Mir3473c",-0.0816694677615477,0.140091425771405,-0.0568724716409611,0.00216228088994002,0.391525281358882
"Rcor3",-0.0189896731747498,-0.0784703874689654,-0.129264834437281,0.0631331728348745,0.230964564132726
"Gm10516",0.00537913043399296,-0.0712590513058804,-0.126008945630851,0.0460144221544384,0.373837936724609
"Irf6",-0.0524047940917757,-0.0564917767628368,-0.0152947218195751,-0.246149764353309,0.405608459449903
"A130010J15Rik",-0.32210085824916,-0.0421555160023238,0.161402525136253,-0.284812501873844,0.398171288171484
"Traf3ip3",-0.299439235536783,0.0577689520648528,-0.0251110394144178,-0.0568025707422293,0.607032700024311
"Zbtb2",-0.223045193388881,-0.190046427268845,-0.0533601866834635,0.0445873727979286,0.335133829380459
"Rmnd1",-0.29076091567688,-0.195511989966938,0.0135545534245219,0.0143192408825212,0.292884030516509
"Fbxo5",-0.159307850496347,-0.219971087341449,0.0115648886311877,0.121633113693079,0.279764764006993
"Mtrf1l",-0.227966308553154,-0.25351667233589,-0.221016815068886,0.394544582339353,0.420249026888518
"Nup43",-0.216865568241249,-0.092938486333236,-0.23297471952362,0.0857827109028922,0.516309630103056
"Tab2",-0.261930298864998,-0.0367108926306099,0.0598653696270064,-0.122071510201658,0.213726266082446
"Fuca2",-0.068741170553678,-0.285414434217019,0.0882033543241764,-0.0996540633987833,0.345579015404935
"Cited2",-0.0987816380954879,-0.0788161966520079,-0.126249178998368,0.288402487950529,0.275116326635188
"Tnfaip3",-0.393102840011433,0.00411773718886395,0.2499341885478,-0.208056019304463,0.258886580497565
"Ifngr1",-0.357170697870599,-0.0871874474745263,0.285208695501581,0.00338681787315226,0.243694828973623
"Map3k5",-0.00721822810664393,-0.128643733225615,-0.255532285111086,0.16399155845853,0.314144689442661
"4930405J17Rik",0.0309313469461871,-0.287914202708773,0.102291585527009,-0.511118923480257,0.600578632811434
"Traf3ip2",-0.129880829131512,-0.144876373284918,-0.483707822172572,0.0821405643857863,0.261813963093053
"E130307A14Rik",-0.108765869643346,-0.0536238170542952,-0.312892626967223,-0.0831161983599753,0.295062582882565
"Gtf3c6",-0.286027910181637,-0.407391697258984,0.0354984251426838,-0.153337912372736,0.358684287926222
"Sesn1",-0.235213608191266,0.07022054922849,-0.195507919860025,-0.0735322139685064,0.285841034919265
"Foxo3",-0.245668274977141,0.0649287091453283,-0.231614520692904,-0.110394634710208,0.465363492789437
"Snx3",-0.197752050966187,-0.00171891574429818,-0.167302323342873,0.239082353090394,0.340967894329164
"Bend3",0.198509895918859,-0.273262018840352,-0.108304055121801,0.206572590009706,0.278012707453374
"F930017D23Rik",-0.0623730623244154,0.194147679617524,-0.177201065633497,0.0946043034368994,0.25997313680232
"1700027J07Rik",-0.0334570142149997,0.118117580828632,-0.21322566801664,0.0146643147713727,0.235331830108481
"Mir1929",-0.486704942590704,0.140061036780269,-0.0834198196934393,-0.161202819641837,0.285696564628084
"Nus1",-0.11544654574288,-0.131683663843723,0.199253037257416,0.0020432406892369,0.347893843747965
"Mcm9",-0.346361490801404,-0.08311181615888,-0.0114278774160366,0.124280566756558,0.217218305629371
"Asf1a",-0.413432450479706,-0.0623087395181624,-0.370860956562953,0.265613093056297,0.353347477865159
"Gm16998",-0.320721345104881,0.0392928512733876,0.194107318170573,-0.160095155396155,0.322724061857409
"Hsf2",-0.361334953738337,-0.19771328077602,-0.247648095138004,0.435136725124636,0.492658028312129
"Lims1",-0.319339152556936,0.00395006112789989,-0.0311807143429544,-0.0552016492848043,0.34367172636176
"Dnajb12",-0.28526768716884,0.138881986023549,-0.490439017647208,0.0893384868605424,0.39922930265691
"Ddit4",-0.311822607157353,0.0500283204419378,-0.372369145277256,0.103000164186446,0.360314165317614
"Anapc16",-0.348021554899189,0.0702310170285881,-0.205175439533994,0.186562446951142,0.373750596794039
"Psap",-0.195777653249362,-0.157869981692722,0.0527575150986295,-0.118865148923929,0.218948881116584
"Tysnd1",-0.0687742253162508,0.0578198171351778,-0.45962129103538,-0.0327698540036535,0.304355755227721
"Reep3",-0.203757833547939,0.0591711279361512,-0.390881140443674,0.180301765441003,0.295208613367599
"Jmjd1c",-0.235006918235297,0.00116482038557172,-0.137530359708366,0.11129419658789,0.297330539181116
"Egr2",-0.239988774780865,0.216889352970976,0.204549117690239,-0.0977286689982854,0.448587494479092
"Arid5b",-0.23008985026252,-0.0221129523032898,-0.136774812972494,0.108277756904869,0.397372885859363
"Phyhipl",0.171397743654084,0.00842069841208603,-0.0610972927315391,-0.243584781784632,0.3597106265298
"D630013N20Rik",-0.0731277809855093,-0.0883053476295386,-0.0859415347913971,-0.0326520624667009,0.307701882001319
"Cisd1",0.0319739451763162,-0.262422124275021,-0.0832312618067818,0.110169646764303,0.371103113235174
"Ipmk",0.00774005772293524,-0.130195838641435,-0.109416478494715,0.0286988347479129,0.359507017464595
"Specc1l",-0.260168408581529,0.0745140828876138,-0.0755034394244432,0.17178774753215,0.213842541549111
"Adora2a",-0.17088778360067,0.139153900631121,-0.129123976578464,-0.28140940112614,0.311585726122182
"Gstt2",0.0241708216960716,-0.0700735384480433,-0.137048136667439,0.112939257908622,0.249427144940615
"Derl3",-0.0696822638154033,-0.0165595049833632,0.0862218047831232,0.19686132026682,0.3318693698211
"Gm10787",0.0968073716304028,-0.135825057520087,-0.0428507482939261,-0.0752781333328587,0.350379433040138
"Slc19a1",0.203411079815155,-0.269566400461504,0.197474186031146,-0.456346170251065,0.287133721827064
"Pttg1ip",-0.0166770974411605,-0.138734674976106,-0.171349190929219,0.222185985887556,0.239219550016816
"Sumo3",-0.0967769781131718,-0.244594594348208,-0.000596989241837282,-0.141198280361511,0.324934557739871
"Icosl",-0.149268225164375,0.134566993818606,-0.0816069124097966,-0.0349632047539196,0.209568213494712
"Rrp1",-0.0371354488036717,0.0116831649170747,-0.265655890207011,-0.198537604332343,0.274396977224829
"Mir6907",-0.200924006502015,0.00629914103871454,-0.39779655184124,-0.0388338167855287,0.577891847276815
"Pdxk",-0.0890863797308717,-0.0934421852903405,0.177930818086226,-0.0344769918806139,0.229160314131212
"Cdc34",-0.134257908647707,-0.186629957339797,-0.298073033366989,0.0931673438709167,0.411763320545732
"Fstl3",-0.132819423876179,0.0277714205850568,-0.148520312955397,0.0212146791957009,0.386593833226675
"Prss57",-0.0580327786706701,-0.0105856564249191,-0.136715095865422,0.0724203796762404,0.274233207088921
"Palm",0.187009544079267,-0.117368427382658,-0.227994931219496,0.0554421397789897,0.247255000938305
"E130317F20Rik",-0.267890745725903,-0.193547448852531,-0.164215908517189,0.153913587804299,0.283110013952278
"Tmem259",-0.242567588542008,-0.21627185082207,-0.0904649651163815,-0.161768707377075,0.316057433654303
"Cnn2",-0.292443058428237,-0.186086591152208,-0.0626805766291204,-0.0557973688608673,0.293927230346076
"Arhgap45",-0.148418149030286,-0.1434381907804,0.25989304338742,-0.347320463955818,0.268790218358691
"Gpx4",-0.0203555555177345,-0.0565948592299768,-0.106336607559102,-0.0486917000346814,0.398328297220597
"Cbarp",-0.0322168759071601,-0.1078099992598,-0.0294387360449102,-0.010334346708343,0.225697580947453
"Atp5d",-0.114307556700478,-0.0938441667972825,0.029371335018513,0.00322784546567847,0.30795672758765
"Midn",-0.131626213023733,-0.121081839210216,-0.139236754722978,0.0898818948056449,0.362168764981818
"Cirbp",-0.161378451530397,-0.0669055501833211,-0.123504269844994,0.0353531280258496,0.291181948679553
"1600002K03Rik",-0.141247413296188,-0.102688837248846,-0.126122100371108,0.183479692977582,0.277882069501578
"Gamt",0.047820102388552,-0.141046705694033,0.182136508270457,-0.0831444003058891,0.233833858011992
"Dazap1",0.150641646725091,-0.189675616350798,0.165408682392005,-0.045995238332881,0.26204343443175
"Rps15",0.117321846412854,-0.131925522708056,0.00187848770195351,0.042749125375446,0.272289246142978
"Pcsk4",-0.0522583824754281,-0.083937819023621,-0.0194734238125301,0.0292181672257544,0.255187553035195
"Reep6",0.0487113782851553,0.0260038930368991,-0.1179026599478,0.0205061572986847,0.270794269094933
"Mbd3",-0.153839253261031,-0.00942085061049351,-0.12052036413812,0.0905754241335877,0.354695546386589
"Uqcr11",-0.0135156445351643,-0.0208421481694926,-0.603180791037196,0.244194724856647,0.413141853035018
"Klf16",-0.18786391120748,0.00142296265349516,0.0401745858764753,-0.280593624989429,0.290879678330867
"Abhd17a",-0.0529412496588558,-0.0743266244707066,-0.119785020287644,-0.024115581147046,0.465098958182651
"Mknk2",-0.0790804367002316,0.0419758822534339,-0.10252388323599,-0.17525223309692,0.323420016978307
"Mob3a",-0.191801480006082,-0.0447191260646863,-0.0586108964948568,-0.0190116570828233,0.555959144595582
"Izumo4",-0.182040732226239,-0.116829455851987,-0.0774741660546006,-0.0581481394301186,0.576721558766584
"Sf3a2",0.0020228145796579,0.111788637387817,-0.248563584708129,0.00271690115464693,0.275258571760005
"Plekhj1",-0.120016973796971,0.141542641827108,-0.330760498765359,0.123849681691751,0.382451370727352
"Oaz1",-0.0364338337479995,-0.098094434690622,-0.271175548523303,0.0868676585737636,0.386113787666309
"Mir1982",-0.103773868328238,-0.0823997003316723,-0.254064101422549,0.0516256177444221,0.35708836406002
"Timm13",-0.109088684627482,-0.0368256228316661,0.198687403317178,-0.13554165646769,0.421340024902775
"Lmnb2",-0.0512723549443092,0.0633793838641278,0.0077612479103625,-0.0566507498392253,0.385167145516952
"Mir5615-1",0.0105123923482034,-0.175420741875025,-0.106152943299341,0.050542345268676,0.294779612545814
"Zbtb7a",-0.095207890041424,-0.146954873247595,0.0980817024486119,-0.0636891169114495,0.313775205547973
"Pias4",-0.0561216963725221,-0.075078481933732,-0.0689630290469308,-0.156320471159594,0.347963620220779
"Tjp3",-0.00455562469449429,-0.212184214506548,-0.195275317846455,0.0656191554538013,0.378055116219395
"Pip5k1c",-0.0211137043578547,-0.177982915895612,0.132560291374439,-0.0670906686200216,0.272625592939414
"Cactin",0.024600704972598,-0.159382517875477,0.258122628163881,-0.124344908165423,0.261773571883577
"Hmg20b",-0.28652303086565,0.0219845459986026,-0.284898480341456,0.206035760909732,0.39102289064235
"Dohh",0.0796274306840341,-0.027334855399679,-0.0123655952834095,-0.182046279116098,0.206837786293245
"Celf5",0.0241262638323114,-0.0317225378010631,-0.00890055700220422,-0.0648158703960778,0.239932493174999
"Ncln",-0.363646168393805,-0.116262191955769,0.0505459974542081,0.0163095176178969,0.596298660469203
"S1pr4",-0.570645073518316,-0.159334843002768,0.0456535734679946,0.0808406246551713,0.640656978546114
"Gna11",0.0174019385745877,-0.143805786075817,-0.0606052741741015,0.0587301761891308,0.205593932973757
"Aes",0.0318394434512934,-0.276474728946191,-0.291372416340546,-0.203750960623065,0.277278348693455
"Tle2",0.0169383075321877,-0.103334043246716,-0.271247264159529,-0.183001661608457,0.447704813981545
"Prdm4",-0.23146185687595,0.167618780845897,0.13728135708191,-0.0523721565571692,0.429811621727955
"Timp3",-0.0325606104665377,-0.0117471599556108,-0.18782168501399,0.199471879126687,0.200168613507821
"Hsp90b1",-0.672921948365867,-0.0833257513443499,-0.162621693897445,0.279730033186519,0.534820122613688
"Ttc41",-0.362194118256094,-0.000401575139335355,0.0652107274215766,0.0714450398558592,0.2192357250057
"Chpt1",0.00170755096967385,-0.310636235273484,-0.165252149864428,-0.0311084007079369,0.463684622917361
"1500026H17Rik",-0.225970687879535,-0.23871270548781,0.117724866325664,0.253811284961183,0.495479037785885
"Actr6",-0.233899782431335,-0.0620537396338901,-0.171942553211438,0.436443357415858,0.477174449127441
"Tmpo",-0.258337323581137,0.105651498700567,0.114389353191546,0.0511495459805225,0.38668126289289
"Gm17745",-0.504156641478497,-0.0608691603162606,-0.390268200146201,0.403446437165232,0.348050217229289
"Gm29684",0.078404575217394,0.0887036649606098,-0.185534860775944,0.0594252747800047,0.25218712204157
"Ube2n",-0.15270475981509,-0.0519803712643064,-0.121194860606564,0.0754467266074327,0.274577698403436
"Nudt4",-0.160036533834039,-0.208771133790497,-0.445733539136662,-0.1817509074736,0.304512433435618
"Btg1",-0.358160803602071,0.0368608125353667,0.00860771297686141,-0.22100287439432,0.367649429625475
"Dusp6",-0.27564270579374,-0.137872710447614,-0.119957019845404,0.173522365210712,0.36279543300699
"Pawr",-0.150633023287778,-0.0848946379773735,0.0596936822709739,0.0230924643006097,0.208390928970174
"Osbpl8",-0.0160092628535743,-0.158296110855121,0.0522182061880347,-0.0436444779467936,0.230358343446833
"Tmem19",-0.124552143493295,-0.186105074851644,-0.127246085563232,0.104906010472771,0.466658613202215
"Thap2",-0.552067417484701,0.235999844830492,0.0355080085814387,-0.0731300635828975,0.413446672232447
"Zfc3h1",-0.558438998119902,0.177418523881128,0.0689411819738829,-0.0607357409251092,0.323305503477046
"Frs2",-0.15891254165861,0.0430448337608581,0.0550420013974176,0.108587502577191,0.249650931069812
"Slc35e3",-0.205971416035634,-0.201688659765613,0.221108568321029,0.252381176222461,0.378035092052654
"Rassf3",-0.141136850003544,-0.0126595563399585,-0.232436343979098,0.133857748835732,0.250515380142656
"Ppm1h",-0.230259046923664,0.0513397632261814,0.0057904626070263,0.0210643052561776,0.256642485529137
"Mirlet7i",-0.329104399319048,-0.0511077211719007,-0.0296173628011465,0.0405626608272762,0.231674828196017
"Ctdsp2",-0.00659839065751268,-0.15194525220523,-0.274852618797504,0.0779884620470984,0.271669080816833
"March9",-0.147224425586599,-0.028850441148318,0.0578544616751445,-0.229100193651799,0.320081514331502
"Cdk4",-0.175045447603086,-0.0750459450544739,0.09890949501148,-0.210808231022089,0.328522987440098
"A730063M14Rik",-0.460544224088566,-0.0702514238193371,0.0057095014405583,0.0450317057698323,0.483341522775143
"Tspan31",-0.322341579271723,0.292689008017207,-0.226175016688366,-0.0677734469784981,0.408933009865984
"Os9",-0.200177200627277,-0.33189899626332,0.0224440137477865,-0.177069675629476,0.38110318864542
"B4galnt1",-0.132605346242957,0.0416135716665754,-0.198797522858016,-0.158001878160894,0.398603722826059
"Mbd6",-0.189496736934772,-0.291501416154272,0.0305304733804237,-0.164659275286424,0.274174376373829
"Ddit3",-0.232286456795148,-0.252006515797123,0.0617077906134383,-0.101749412506072,0.295599058607193
"Ndufa4l2",-0.439165339561451,0.0179560819914096,-0.120121482734818,-0.0706861623433353,0.348053688796954
"Atp5b",-0.10953407307553,-0.0773332008825686,-0.618703628323697,0.263210604156464,0.352118390515572
"Mir677",-0.119467421939061,-0.116935927782666,-0.402370869385464,0.0930944525443541,0.428803422122745
"Baz2a",-0.0771505466188462,-0.119168923369955,-0.306133497858014,0.165154136594305,0.247855625373837
"Apof",-0.543496351798706,-0.000842467874458757,-0.0460278017192047,-0.0689687125022331,0.472477320735843
"Stat2",-0.227975610757481,-0.00442799477274254,0.0909025941491917,-0.101134255562307,0.308381588607525
"Mir8105",0.0562791573534796,-0.158113890373567,-0.161036931606157,0.0746128243430643,0.327641715427574
"Smarcc2",-0.117098647347095,-0.183852999010871,-0.123307442952067,0.0937589801056107,0.274652715871321
"Myl6",-0.373560764110922,-0.207602474202815,-0.115038968664891,0.0386331233085363,0.36053329440725
"Myl6b",-0.171891907173576,-0.251956897417347,-0.329294175086864,0.135259049107593,0.29586288213025
"A430046D13Rik",-0.125405404454652,-0.257246586435065,-0.287543937615052,0.115442448122504,0.241135013534229
"Esyt1",-0.178238080882355,-0.0518955393364924,-0.13498897381808,-0.0449990596578896,0.265740043564061
"Zc3h10",-0.383095142509987,0.00321726960302878,-0.22671706197256,-0.0630774215898938,0.433545738161584
"Rpl41",-0.423386743405711,-0.0213406375697422,-0.282077972602444,0.0399082040603272,0.476237110412563
"Pa2g4",-0.105471898295869,-0.118268091921366,0.0401753088412178,-0.0242394933703203,0.303898618219585
