"","C1","C2","C3","C4","C5","C6","C7","C8","C9"
"Fam129a",0.274053073397955,-0.0643611123035409,0.0358772052047577,-0.0453030056448709,-0.0230749434987746,-0.0505004784885799,0.0104536904191855,0.0219244887651786,0.0626320822333484
"Edem3",0.325828999402756,0.0508565455049992,-0.0662732145110664,-0.148691884216693,-0.0479270090664222,0.127081832352395,-0.116755191744074,-0.0183268044281488,0.121574271532737
"E330020D12Rik",0.948491945360322,-0.415576518303425,0.092635339318767,0.0176323176791892,0.188699955114665,0.349152883316481,-0.0993079361807531,-0.163030955421651,-0.0987372312344034
"C230024C17Rik",0.952884694329865,-0.14585230932239,-0.166076279994658,0.0231923536963412,0.06009146662506,0.288636887200142,-0.291970504271691,-0.132819301453313,0.0772919907524649
"Rgs16",0.922728203704588,0.144123880738763,-0.110542330525906,0.156538199995224,0.228059460079566,0.164928607951611,-0.107814296910673,0.0474566275224929,0.235643522533745
"Rnasel",0.76003363564779,0.120079643650971,0.113691830715996,0.166245033215311,0.224755055490831,-0.0250811261660822,0.110007292305536,-0.0744333805192348,-0.0413906235219116
"Gm9530",0.407227040495344,0.0413846294764351,0.0075378536685647,0.00490566099976503,-0.0532522500765796,-0.0940234023576533,-0.0820117203900688,-0.0756599300509013,-0.056574694032888
"Ier5",0.605016155571729,0.143076334427716,0.040406933586063,-0.0666575885935316,-0.0584023559844612,-0.219390037653396,-0.278604873709299,-0.114597934133745,-0.113560606398313
"Soat1",0.494123649369771,-0.0121861602743815,-0.00611782835907705,-0.108845855376535,-0.184680244937598,-0.186505006806594,0.108773134168263,-0.0906943799444496,-0.139454426128639
"Tor3a",0.602831113705586,-0.0556391325206278,0.0109045667239557,-0.116745361272302,-0.122313684601521,-0.0183636684524953,-0.107307920005527,-0.130357602778084,0.0231961382568218
"Angptl1",0.411021645065929,-0.266130064956473,-0.00795227512818913,-0.137215848476912,-0.155835286618857,-0.146150163145821,0.0288237768791114,-0.13528645136427,0.0604703431483079
"Tex35",0.368558758852498,-0.303426140750737,0.000146111740107395,-0.160706128288403,-0.116672066996059,-0.163362745939473,0.245094132470217,0.0178637910883315,0.0975415295679748
"Cop1",0.393462376635351,-0.126157672245631,-0.0317470127472391,0.260939919367434,-0.155646405478494,-0.0824008148357494,-0.158308596738959,0.0686196227340648,-0.0739757298800678
"Mrps14",0.561509621014854,-0.214619282726153,0.0292356506249333,-0.108717173865729,-0.0361146073626949,-0.307087425637468,-0.0940341889922622,0.0879721488119295,-0.135149737872219
"Rabgap1l",0.320741550273542,-0.172297370474464,0.0405133351206702,0.0630231560956934,-0.0354201461859771,0.0293296224125686,0.0140496865924444,0.0515204772863885,-0.0528429377972042
"Zbtb37",0.530839280205241,0.220037033315255,0.116946583066439,0.118047415301539,0.0819113748514274,0.0810964082089818,-0.222039064772055,-0.0193165853306166,-0.0516776269498247
"Gas5",0.604975602748206,0.319801485571991,0.0902944967872013,0.139595843080356,0.045144110137122,0.123388822120604,-0.180134304309812,-0.0261729176752296,-0.0358304951432798
"Snord47",0.561481900997678,0.372784570433174,0.113482214512276,0.195064807233282,0.0594061457741811,0.136770312564018,-0.204528060126838,-0.0194175616247759,-0.0397040572820682
"Dars2",0.617110394574984,0.0443709517845704,0.159833010160374,-0.000578799155655341,0.0130751903601521,-0.246652619139407,-0.218906511480807,-0.0236703924742187,0.0859679667990473
"Cenpl",0.569087609199442,0.303484754236115,0.140962104664563,0.0960123725143509,-0.0570736264600754,-0.0882674288447214,-0.196272713059673,-0.0859881966194176,0.0289669474213995
"Fasl",1.44308913601022,-0.404858940704966,0.0644195797456692,-0.201331515411006,-0.0247392266965446,0.251673848492743,-0.207448723720095,-0.0336662075570059,-0.0885299428099647
"Suco",0.610896905998389,0.0293920565340848,0.0306572350826326,0.00192491015849787,0.0715633255285416,-0.263982454091346,0.128357338422518,0.0275792711598349,-0.0876547797079934
"4930558K02Rik",0.598947227831546,-0.284489252879419,-0.1035054661294,0.037824627418708,0.111976816905165,-0.0821137887695359,-0.0127522621161654,-0.195676917349818,-0.157641245322524
"Pigc",0.57610976872529,0.0757735740789009,-0.0511236071205023,0.198699695346121,0.156390083485252,-0.279565419763213,-0.0742127755240311,-0.249770239598382,-0.164702297781313
"Sell",1.64980023238504,-0.66883819392547,0.0855174769403866,-0.141133280714886,0.0699662831189834,0.2568613110743,-0.198987962246993,-0.315813139478222,-0.19513260959169
"Ccdc181",0.889327658437845,-0.0861176371467716,0.0370456237767435,-0.268819318613402,0.139003114417233,-0.273231593762842,0.406658788353967,0.0677873503882321,0.0684177711175524
"Sft2d2",0.447441225283687,-0.0165207644731753,-0.0477584964473926,-0.206123605785146,0.0999796342034497,0.0106650907444986,-0.0422555165023414,0.15878448116516,-0.0605657079326347
"Rcsd1",0.534422836476677,-0.0351314824821642,-0.177081630907669,-0.191302217004549,0.214290043406745,0.206278473529539,-0.0340383399953323,-0.0155851266112822,-0.229726909438591
"Cd247",0.759932465891327,-0.284914878499937,-0.0868710742151699,0.0989747960239319,0.125949204141893,0.0161972025804275,-0.290702885991865,-0.0179590140039829,-0.113135212227741
"Pou2f1",0.349262972145805,-0.0906705658186252,0.0510512881494207,-0.0651129104149728,0.0465381779097546,0.058986806711778,-0.0827303212495615,-0.0354107677334203,0.0110606163772364
"Fcrlb",0.739871090603004,-0.0228531414858452,0.228854312530587,0.0228579011615809,0.0683740560779109,-0.208063951842232,-0.302507351685032,-0.01074748821597,-0.225258949206021
"Fcrla",0.765237385379951,0.0843763704748952,0.0347047203837261,-0.0064903110369417,0.115294799089352,-0.100963027801145,-0.158322680705826,-0.237479798391848,0.145522434908138
"Usp21",0.607918035026084,0.197252175652688,0.0708045764581405,0.0862367831293024,-0.0549451751689569,-0.0876466028048053,-0.0407600339979439,0.153457556094555,0.0580411299856383
"Ufc1",0.64501042275323,0.236642709640656,0.0607892078416673,-0.0451962675710311,0.0161118295907424,-0.251133301632505,-0.118960552378689,0.260199300482261,0.194690962263735
"Nectin4",0.683225749229739,-0.0297824802776316,0.0306230935415487,0.117947092865299,0.0682765365844615,0.368852258960595,-0.0698658167317151,0.0219668779427968,-0.116140702756625
"Arhgap30",1.11945521272242,-0.0620039874972778,0.0764969825677761,-0.0544120816557894,-0.0907402335555048,0.283097491526078,-0.055210139292396,-0.000578861872341056,0.0142733891016219
"Itln1",0.499541742820262,-0.536840282569813,0.0989296329841403,0.153982514421122,0.218654691865441,-0.1401756935368,-0.208304731571363,-0.135875116321024,-0.161215011692287
"Cd244a",0.782866960597746,-0.380540473297792,-0.0433551183577172,0.162288999175181,0.337899508267535,0.206273437583464,-0.10349929388603,-0.0125065087666145,-0.306620956068883
"Ly9",1.11661368673885,-0.281856507997256,-0.0129674364858474,0.197174083359551,-0.372710034583321,-0.0612059803865302,-0.0937006876780324,-0.00775912423449757,-0.0331215467807934
"Slamf7",1.87368117330633,-0.0869000354887444,-0.00425449265287307,0.269683418527782,-0.318026025281181,0.728855536436938,-0.445231481985046,0.0138697762683337,-0.232929847989711
"Mir7683",2,-0.0710345634156435,0.215242340090537,0.0505043794280687,-0.282312080788318,0.860950273172916,-0.428886564379758,-0.175756775354114,-0.50969262436825
"Cd48",1.36339526483979,-0.690654768867696,0.00625495255691404,-0.104642706051203,-0.215263335851968,0.0538447682058205,-0.301985087693676,-0.214076561722209,-0.238803439432758
"Slamf1",0.658281831611531,-0.79828424896453,-0.0618399296581024,-0.0539439601459274,0.0500496961073638,-0.0786852550085168,0.156543268204266,-0.0275178721825951,-0.199460049416479
"Cd84",0.752405592694716,-0.43648610114289,0.0180068006770779,0.0840131623165849,-0.13222195931713,0.474557756739587,-0.273682359617198,0.0561770059910407,-0.0980391549468098
"Slamf6",1.18365694204544,-0.795632618504288,-0.0120010168616121,-0.114192620931089,0.143477723181463,0.0826704281826454,-0.129477098668695,-0.0320884413872096,0.00673442169010776
"Igsf8",0.41899688902425,0.285504137620071,-0.034894541045036,0.0830915240622266,-0.00761429370738788,0.136278029381772,-0.0520343511740962,0.0635066631047465,-0.120803526012367
"Atp1a2",0.365340644934387,0.28502931105189,-0.0213314478239356,0.104835275016688,-0.0804310446758504,0.130862256350588,-0.0845203876297385,0.0663051902896721,-0.189662601756183
"Pigm",0.40204649934002,0.0784529759446304,-0.0507240719984913,0.00771195035586352,0.063827206528092,0.0681317430695128,0.0136411394962065,0.0283582430172621,-0.096091716694102
"Tagln2",0.4328778265848,0.153023913325898,-0.0440650768633856,-0.000863246146212731,-0.127878097610657,0.156618047043276,-0.0607899120512835,0.0103226839391186,-0.00257433387383216
"Aim2",0.945794484227313,0.0432421805607564,-0.0394673480058675,0.043028022930986,0.285326234581067,0.258167288755997,0.0857834929947407,0.0367605098957664,-0.1111891023888
"Ifi203",0.634761789712186,-0.534603717800146,0.0655127349150228,0.127538508428819,-0.153134754850553,-0.313170066398938,0.0349463186750892,-0.0959020218159252,-0.324706166962836
"Sdccag8",0.507130033732166,-0.153147670777529,0.0702842227882648,0.0609435042780043,-0.102319938075085,-0.107586647728251,0.0147349817867684,0.003327879346673,-0.0508306648629179
"Itpkb",0.232002557811588,0.0487109474005952,0.0111811241842323,-0.118512365073351,0.049206481007521,0.0939174844801589,0.0205050870367618,-0.0473509905306484,-0.272093358021726
"Gm5069",0.333538961244911,0.0868020283557475,-0.00581969712242768,-0.126036975442203,0.0289262228581545,0.0794292406262005,-0.01899028423128,-0.0741535543140504,-0.24146056187637
"Pycr2",0.623385365744027,0.0169188240516401,0.0634612014551981,-0.0991677284713529,-0.166391229455606,0.0119026930218915,-0.149199955546944,0.18275533967553,-0.0669752743025035
"Lefty1",0.682787177155634,-0.312849249664902,-0.0632417513121871,-0.111413727606475,0.185292059215081,0.447856155318291,-0.142625274272059,-0.156741151871401,-0.424585510107231
"Wdr26",0.564433575266776,-0.0497286432298535,8.82263885669806e-06,-0.118912103002967,0.0214367426999029,-0.0095293420327319,0.0500506167818959,0.0124994703113122,-0.0453122156282455
"Lbr",0.502111729790289,-0.236361240438206,0.00380041812670041,-0.00442633201801362,0.0830464081006038,0.0941817918664487,-0.00683325345397321,-0.112712516629298,0.0386620282982693
"Mia3",0.472906073373093,0.191384985769906,-0.0693455910874277,-0.0778765687145846,0.00569139939116926,0.244840484640088,-0.0113311573436832,-0.0206982569712278,-0.0751775137269923
"Dusp10",0.642789025006914,0.0587192918380282,-0.00131725259961419,0.0945436004506097,-0.0640749645777253,0.191895502796873,-0.33731101450339,0.071700793715698,-0.194736060532765
"1700056E22Rik",0.649153719274483,0.0238723069594466,0.0738747270428589,0.205056498304404,-0.049195755016167,0.244052017253985,-0.207985585699979,0.0822345513808828,-0.318850069004142
"Gpatch2",0.313865276131411,-0.0994200323415497,0.117298580411831,-0.0542203463148569,0.118240669671664,-0.0412845138782169,0.0246023169704033,0.121511649265433,-0.0892570291390813
"Batf3",0.431204909414735,-0.0983293939921874,-0.10851526309511,-0.0499834851197702,0.159165652972384,0.104236124993541,-0.306820678693586,-0.108832859884669,-0.116365582997386
"Nenf",0.446011822488691,0.0956188268571592,0.0153963573385813,-0.0822387916357939,0.00671684222069782,0.0747656105475996,0.170852503192566,0.0551188897590665,-0.177804397888453
"Ppp2r5a",0.246899516860533,-0.108424916965952,-0.088430950584152,-0.0869510666248652,0.115932520645346,-0.0120680199681895,-0.042989389126212,-0.0246687334776479,0.0885221374171958
"Lpgat1",0.363906256301809,-0.0614782376884567,0.0502915594536511,-0.0815445640668336,0.0160722020314697,-0.255534633401893,0.19684113710661,0.0145027194796305,-0.174103473666314
"Irf6",0.419545530806993,0.440802607224331,0.060554098931014,-0.0798687676797294,-0.0844872418925341,-0.281817566693149,-0.124621456154413,-0.0133738751932005,0.0249932900957545
"Traf3ip3",1.15804175888979,-0.264593644479876,0.0986863715574339,0.137786348462509,0.123910801739356,-0.0218599554819598,0.029667778600203,-0.161547447568059,0.0993904386140989
"Zbtb2",0.300697552637409,0.11930423279602,-0.0194924984386342,0.00926487119939626,-0.0269948751325636,0.00515892386873492,0.0205437173143152,0.0252599044420725,0.0259509542007862
"Fbxo5",0.483043147538827,0.0337442157494278,0.167835635962758,0.052762639573659,0.0880575229966102,-0.0141185907198668,0.148118639885396,-0.00140099075859437,-0.156132831237496
"Mtrf1l",0.525812007687553,-0.136038444780436,0.0923927329588321,0.0789005049815492,0.0368112030338266,0.0733906112488115,0.0551231212449897,0.0314172229566671,-0.027667514377368
"Nup43",0.582899951286629,0.215312277586197,-0.0988697934292459,0.0320029524156939,-0.470191769065397,-0.139111050113604,0.0637504108506327,0.0771743469201516,0.166170500138559
"Ppil4",0.834875097481206,0.2545703073583,0.0824776584112079,0.0968246024483326,-0.163967398008029,0.187131195943523,0.12316702756198,-0.0521195793720974,0.148834341324737
"Zc3h12d",1.44906569459071,-0.284780200612985,-0.0624607705842372,-0.0172189184209609,-0.348069762003193,0.307179317935763,-0.0760346385465395,0.0261848067269389,-0.275518262807139
"Mir5104",1.32326748349682,-0.0612852554329774,-0.0597962434990837,-0.066872954813619,-0.401517124705476,0.458646708811461,-0.0191385728148026,0.0296188185762404,-0.195088567659351
"Tab2",0.621749628910828,0.0936090925451134,0.0308888155680693,-0.0195102055689266,-0.0418436021315254,0.0227310927514477,-0.0345347842437343,0.109526022408255,-0.036411382254949
"Ust",0.327563407000844,-0.308228784328863,-0.0282620572958913,-0.0345180465225672,-0.0218556189988627,0.246000384299593,-0.0751664758223539,-0.00612282539580763,-0.0621892328735407
"Stx11",0.867742121380684,-0.159304110741223,0.0359406458331656,0.0192979973548404,-0.107224121186683,0.0658750068654382,-0.0551907893071832,-0.00360647281649487,-0.232537279022675
"Ltv1",0.609670685321849,0.0319969047934746,-0.206119379528261,0.0568526725119016,-0.0150064191696275,0.131315306654221,0.14246427244453,0.195475777987641,-0.0519238231088079
"Hivep2",0.632837354532428,-0.156675217619334,0.0316333733513727,0.0503803263462939,0.0824991816665076,0.0226132850968252,-0.0363797143946333,-0.0989683822039657,-0.00124768165982228
"Tnfaip3",1.05210556423647,0.106225896627537,0.0306807329242443,0.216670671350705,-0.0227946694846218,0.0985166978643845,-0.164688322144765,-0.176500894762422,-0.0526421493668279
"Gm20139",0.995748205600938,-0.264762118904732,0.0200304364444934,0.0585333276429016,0.0100268091651209,0.468496998726923,-0.245129649180295,0.00953821049356363,-0.0455940906897409
"Ifngr1",0.45286928731641,0.114310319083901,0.077513667107259,0.122040932162185,-0.234499333401873,0.104398156734328,-0.162066326244326,-0.179071830425382,0.0289162243426333
"Myb",0.909893757251808,-0.365742340423522,-0.103016258626267,-0.00190123929743063,0.05822088446804,-0.0705606184808504,-0.212709343776869,0.0714633376961437,-0.164176737112912
"Gm33619",1.02673715575916,-0.204730000737901,-0.153634729936735,0.0610916664256802,-0.0802426181085152,0.0193218097890965,-0.244118820451837,-0.0532466519450612,0.091971866328098
"Hbs1l",0.429612413029282,-0.437463233093339,0.0529072806926034,0.0343952566928039,-0.117366617483191,-0.138002575447459,0.0160745722709244,-0.0271878019888259,-0.046843362323091
"Raet1a",0.834069698594224,-0.577937162439349,0.0936343334292844,0.0381350518990583,-0.0697551831069686,0.0508925601273659,-0.212968739868696,0.101246527462921,-0.010208583383065
"Raet1c",0.95030535195926,-0.614133900952273,0.104727400300488,0.0810118684660432,-0.055344006274759,0.0644548878848161,-0.19305114187881,0.0603650852500527,-0.0329188598892768
"Raet1d",1.05313898499427,-0.63702708100444,0.0763809960740561,0.112864822167462,-0.0641145964716504,0.146938761903397,-0.215820397813084,0.0912634536598294,-0.0271012232897609
"C920009B18Rik",1.08959826162338,-0.440938736092967,0.103034037026042,0.316495690080886,-0.171836707312713,0.0832250229906331,-0.046720292178848,0.104176245598065,0.0589124246308246
"Epb41l2",0.396267933529642,-0.349463995896403,-0.0892241277800982,-0.0808452233410203,0.172840522726653,0.114851688569819,-0.135271259387979,-0.0928589498428341,-0.117160371876294
"Calhm6",0.980593547170505,-0.480761700521688,0.00593039903338349,-0.0205924557428804,0.0773344932616044,0.217130501387656,-0.112386525877852,0.0937344770515684,0.078193382502811
